laporan,label
"Tsunami melanda wilayah Yogyakarta tepatnya di Kecamatan Sukajaya, Desa Margodadi pada malam hari tadi. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Kekeringan melanda wilayah Bengkulu tepatnya di Kecamatan Woha, Desa Cikahuripan seminggu yang lalu. Sebanyak 5 ternak dilaporkan mati akibat bencana. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Letusan gunung berapi melanda wilayah Bandung tepatnya di Kecamatan Cisarua, Desa Margodadi seminggu yang lalu. Akses jalan utama terputus akibat material longsor. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
Tsunami api yang membakar laut terjadi di permukaan Planet Mars pada pagi hari ini. menyebabkan langit berubah warna menjadi ungu. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Banjir rob melanda wilayah Jawa Timur tepatnya di Kecamatan Karangasem, Desa Jaya Baru pada malam hari kemarin. Banyak pohon tumbang yang menutup akses jalan utama. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
Kebakaran hutan akibat napas naga terjadi di kota Bikini Bottom pada pagi hari ini. mengakibatkan semua orang di wilayah itu bisa terbang. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Longsor lahar dingin melanda wilayah Maluku tepatnya di Kecamatan Banyuwangi, Desa Pasirjaya pada pagi hari ini. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Hujan emas yang membuat warga kaya mendadak terjadi di Galaksi Andromeda dua hari yang lalu. menyebabkan ikan-ikan mulai berbicara. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
Lava meletus dari gunung es di tengah kota terjadi di Kota Emas El Dorado pada malam hari kemarin. menyebabkan semute berubah menjadi raksasa. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
"Angin puting beliung melanda wilayah Aceh tepatnya di Kecamatan Serang, Desa Mekarwangi tiga hari yang lalu. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Angin puting beliung melanda wilayah Sumatra Barat tepatnya di Kecamatan Cangkringan, Desa Sukamaju pada siang hari tadi. Pasokan air bersih terganggu di beberapa wilayah. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Gempa bumi dengan kekuatan 3.3 SR melanda wilayah Lombok tepatnya di Kecamatan Karangasem, Desa Gunungkidul pada malam hari kemarin. Akses jalan utama terputus akibat material longsor. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Hujan emas yang membuat warga kaya mendadak terjadi di permukaan Planet Mars pada sore hari kemarin. menyebabkan semute berubah menjadi raksasa. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Longsor lahar dingin melanda wilayah Kalimantan Selatan tepatnya di Kecamatan Pamekasan, Desa Cikahuripan pada pukul 08.33 WIB. Akses jalan utama terputus akibat material longsor. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Hujan emas yang membuat warga kaya mendadak terjadi di Galaksi Andromeda dua hari yang lalu. menyebabkan langit berubah warna menjadi ungu. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Kebakaran hutan melanda wilayah Lombok tepatnya di Kecamatan Tanjung, Desa Sukamaju saat subuh tadi. Lebih dari 277 hektar lahan pertanian terendam banjir. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Banjir darah dari langit terjadi di Dunia Paralel pada malam hari tadi. mengakibatkan semua warga menjadi takut dan bersembunyi. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
Lava meletus dari gunung es di tengah kota terjadi di Galaksi Andromeda pada siang hari tadi. mengakibatkan pohon-pohon berubah menjadi emas. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Kekeringan melanda wilayah NTB tepatnya di Kecamatan Tanjung, Desa Pasirjaya saat subuh tadi. Sedikitnya 7 korban jiwa dilaporkan. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
Angin topan ungu yang membuat orang terbang terjadi di Galaksi Andromeda pada pukul 09.53 WIB. menyebabkan semute berubah menjadi raksasa. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
Lava meletus dari gunung es di tengah kota terjadi di pusat inti Bumi pada sore hari kemarin. mengakibatkan gunung berubah menjadi cokelat leleh. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
Kebakaran hutan akibat napas naga terjadi di Lautan Awan saat subuh tadi. menyebabkan semute berubah menjadi raksasa. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Letusan gunung berapi melanda wilayah Jakarta tepatnya di Kecamatan Cisarua, Desa Tegalrejo pada sore hari kemarin. Jembatan utama yang menghubungkan dua desa ambruk. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Tsunami melanda wilayah Riau tepatnya di Kecamatan Pamekasan, Desa Margodadi pada pukul 08.33 WIB. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
Angin topan membawa naga raksasa terjadi di Benua Mu yang hilang seminggu yang lalu. mengakibatkan pohon-pohon berubah menjadi emas. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Banjir bandang melanda wilayah Jakarta tepatnya di Kecamatan Cisarua, Desa Jaya Baru pada malam hari tadi. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Lava meletus dari gunung es di tengah kota terjadi di Benua Mu yang hilang pada pagi hari ini. menyebabkan air laut berubah menjadi sirup manis. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
Gempa bumi raksasa akibat ulah alien terjadi di Galaksi Andromeda seminggu yang lalu. mengakibatkan gunung berubah menjadi cokelat leleh. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
Hujan meteor yang menghasilkan emas terjadi di Kota Emas El Dorado pada pagi hari ini. menyebabkan alien muncul dari dalam air. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
"Banjir darah dari langit terjadi di Langit Ketujuh pada sore hari kemarin. mengakibatkan semua ikan di laut mati mendadak. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Kebakaran hutan melanda wilayah Garut tepatnya di Kecamatan Tanjung, Desa Sidomulyo pada siang hari tadi. Sebanyak 5 ternak dilaporkan mati akibat bencana. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Kebakaran hutan akibat napas naga terjadi di Dunia Paralel pada sore hari kemarin. menyebabkan warga panik dan ketakutan. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Banjir cokelat dari sungai terjadi di permukaan Planet Mars pada malam hari kemarin. menyebabkan langit berubah warna menjadi ungu. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Banjir cokelat dari sungai terjadi di Galaksi Andromeda pada malam hari kemarin. menyebabkan warga panik dan ketakutan. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Banjir darah dari langit terjadi di Kota Emas El Dorado pada malam hari kemarin. mengakibatkan dinosaurus hidup kembali di tengah kota. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
Kebakaran hutan akibat napas naga terjadi di pusat inti Bumi tiga hari yang lalu. menyebabkan ikan-ikan mulai berbicara. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Hujan berlian yang membuat warga takut terjadi di Lautan Awan pada siang hari tadi. menyebabkan ikan-ikan mulai berbicara. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Angin puting beliung melanda wilayah Jawa Timur tepatnya di Kecamatan Banyuwangi, Desa Margodadi pada sore hari kemarin. Lebih dari 277 hektar lahan pertanian terendam banjir. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
Kebakaran hutan akibat napas naga terjadi di Galaksi Andromeda pada pukul 09.53 WIB. mengakibatkan burung-burung menjadi raksasa. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Kebakaran hutan akibat napas naga terjadi di Dunia Paralel pada pukul 09.53 WIB. mengakibatkan burung-burung menjadi raksasa. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Kekeringan akibat kutukan dukun terjadi di pusat inti Bumi pada pagi hari ini. mengakibatkan semua orang di wilayah itu bisa terbang. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Tanah longsor melanda wilayah Sulawesi Utara tepatnya di Kecamatan Banyuwangi, Desa Pulosari saat subuh tadi. Tercatat 25 warga mengalami luka-luka. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Tsunami melanda wilayah Sulawesi Utara tepatnya di Kecamatan Sukajaya, Desa Sukamaju pada malam hari tadi. Sebanyak 5 ternak dilaporkan mati akibat bencana. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Tsunami pelangi yang mengubah warna laut terjadi di Benua Mu yang hilang pada siang hari tadi. mengakibatkan gunung berubah menjadi cokelat leleh. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Tsunami melanda wilayah Maluku tepatnya di Kecamatan Banyuwangi, Desa Sukamaju dua hari yang lalu. Tercatat 25 warga mengalami luka-luka. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
Kebakaran hutan akibat napas naga terjadi di Dimensi Kelima pada sore hari kemarin. mengakibatkan semua orang di wilayah itu bisa terbang. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
Hujan emas yang membuat warga kaya mendadak terjadi di dasar Laut Pasifik pada pagi hari ini. menyebabkan langit berubah warna menjadi ungu. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Letusan gunung berapi melanda wilayah Bandung tepatnya di Kecamatan Soreang, Desa Tegalrejo pada sore hari kemarin. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Banjir bandang melanda wilayah Yogyakarta tepatnya di Kecamatan Ciputat, Desa Pasirjaya pada malam hari kemarin. Akses jalan utama terputus akibat material longsor. Posko darurat telah didirikan untuk menampung warga yang kehilangan tempat tinggal.",Valid
"Letusan gunung berapi menghasilkan permen terjadi di Kerajaan Atlantis yang tenggelam pada malam hari kemarin. mengakibatkan semua warga menjadi takut dan bersembunyi. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Gempa bumi dengan kekuatan 6.4 SR melanda wilayah Sumatra Barat tepatnya di Kecamatan Serang, Desa Margodadi saat subuh tadi. Kerugian material diperkirakan mencapai Rp 64 miliar. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Banjir cokelat dari sungai terjadi di permukaan Planet Mars pada siang hari tadi. menyebabkan langit berubah warna menjadi ungu. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Tsunami melanda wilayah Banten tepatnya di Kecamatan Serang, Desa Cikahuripan pada siang hari tadi. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Kekeringan melanda wilayah Lombok tepatnya di Kecamatan Soreang, Desa Pasirjaya pada pukul 08.33 WIB. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
Banjir cokelat dari sungai terjadi di kota Bikini Bottom pada siang hari tadi. mengakibatkan semua orang di wilayah itu bisa terbang. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Tanah longsor melanda wilayah NTB tepatnya di Kecamatan Karangasem, Desa Pulosari pada malam hari tadi. Pasokan air bersih terganggu di beberapa wilayah. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Angin puting beliung melanda wilayah Yogyakarta tepatnya di Kecamatan Prambanan, Desa Jaya Baru pada malam hari kemarin. Sedikitnya 7 korban jiwa dilaporkan. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Kebakaran hutan melanda wilayah NTB tepatnya di Kecamatan Pamekasan, Desa Jaya Baru pada siang hari tadi. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Tsunami api yang membakar laut terjadi di kota Bikini Bottom saat subuh tadi. mengakibatkan burung-burung menjadi raksasa. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Kekeringan melanda wilayah Riau tepatnya di Kecamatan Karangasem, Desa Sukamaju seminggu yang lalu. Sebanyak 5 ternak dilaporkan mati akibat bencana. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Tsunami melanda wilayah Lampung tepatnya di Kecamatan Serang, Desa Pulosari pada pagi hari ini. Sebanyak 5 ternak dilaporkan mati akibat bencana. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Kekeringan melanda wilayah Maluku tepatnya di Kecamatan Soreang, Desa Cikahuripan tiga hari yang lalu. Kerugian material diperkirakan mencapai Rp 64 miliar. Posko darurat telah didirikan untuk menampung warga yang kehilangan tempat tinggal.",Valid
"Banjir rob melanda wilayah Jakarta tepatnya di Kecamatan Cisarua, Desa Pulosari seminggu yang lalu. Tercatat 25 warga mengalami luka-luka. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Lava meletus dari gunung es di tengah kota terjadi di Dunia Paralel pada malam hari tadi. mengakibatkan burung-burung menjadi raksasa. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
"Banjir bandang melanda wilayah Jawa Timur tepatnya di Kecamatan Sukajaya, Desa Pasirjaya tiga hari yang lalu. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
Angin topan membawa naga raksasa terjadi di Kota Gaib Saranjana tiga hari yang lalu. mengakibatkan tanah berubah menjadi permen karet. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Longsor lahar dingin melanda wilayah Bengkulu tepatnya di Kecamatan Cisarua, Desa Sukamaju pada malam hari tadi. Sebanyak 9 sekolah mengalami kerusakan. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
"Gempa bumi dengan kekuatan 3.4 SR melanda wilayah Yogyakarta tepatnya di Kecamatan Soreang, Desa Mekarwangi pada siang hari tadi. Akses jalan utama terputus akibat material longsor. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
Lava meletus dari gunung es di tengah kota terjadi di pusat inti Bumi dua hari yang lalu. menyebabkan langit berubah warna menjadi ungu. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
Letusan gunung berapi menghasilkan permen terjadi di Benua Mu yang hilang pada pagi hari ini. mengakibatkan pohon-pohon berubah menjadi emas. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Gempa bumi raksasa akibat ulah alien terjadi di Lautan Awan pada pagi hari ini. mengakibatkan dinosaurus hidup kembali di tengah kota. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Kekeringan melanda wilayah Riau tepatnya di Kecamatan Banyuwangi, Desa Sidomulyo seminggu yang lalu. Akses jalan utama terputus akibat material longsor. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Gempa bumi akibat ledakan di bulan terjadi di Kota Emas El Dorado seminggu yang lalu. mengakibatkan semua ikan di laut mati mendadak. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Letusan gunung berapi menghasilkan permen terjadi di Kerajaan Atlantis yang tenggelam tiga hari yang lalu. menyebabkan hewan-hewan mulai menari di jalan. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Tanah longsor melanda wilayah Papua tepatnya di Kecamatan Soreang, Desa Mekarwangi pada pagi hari ini. Banyak pohon tumbang yang menutup akses jalan utama. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
